BusNum,BusNum:1,LineCircuit,LineXFType,XFAuto,XFRegMin,XFRegMax,XFRegTargetType,XFTapMin,XFTapMax,XFStep,XFTableNum,XFRegBus,OPFAreaXFPS,LineXfmr,TimeDomainSelectedXF,XFOPFRegEnforceLimits,XFConfiguration,XFFixedTap,XFFixedTap:1,XFNominalKV,XFNominalKV:1,LineTap,XFMVABase,FileType,FileType:1,FileType:2,UseDelay,UseSecRegRange,MoveDelay,MoveDelay:1,MoveDelay:2,MoveDelay:3,MoveDelay:4,MoveDelay:5,MoveDelay:6,MoveDelay:7,StepsToMove,StepsToMove:1,XFRegMin:1,XFRegMax:1,CustomFloat
150460,150463,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150463,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.454215
150465,150464,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150464,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-13.225636
150464,150472,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150472,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,5.96231
150465,150468,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150468,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.201283
150465,150469,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150469,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150465,150470,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150470,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150465,150471,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150471,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150465,150473,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150473,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150465,150474,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150474,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150466,150468,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150468,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150467,150468,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150468,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150475,150476,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150476,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-4.686602
150475,150477,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150477,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.026255
150475,150478,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150478,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.050161
150480,150479,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150479,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-39.364246
150480,150479,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150479,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-39.364246
150479,150481,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150481,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.26468
150479,150482,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150482,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.449935
150479,150483,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150483,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.264769
150479,150484,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150484,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.412794
150479,150485,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150485,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.597142
150479,150486,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150486,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.078648
150487,150488,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150488,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-9.198118
150487,150489,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150489,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-5.357826
150487,150490,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150490,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.233066
150491,150492,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150492,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-9.06931
150493,150494,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150494,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150495,150496,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150496,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-21.328167
150498,150497,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150497,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,24.751146
150498,150497,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150497,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,24.751146
150497,150499,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150499,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-44.80217
150501,150500,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150500,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.069891
150501,150500,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150500,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.069891
150500,150502,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150502,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.439852
150504,150503,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150503,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,20.782223
150503,150505,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150505,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-37.620754
150506,150507,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150507,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-53.832203
150509,150510,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150510,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.4266
150509,150510,11,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150510,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.401306
150511,150512,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150512,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-19.539513
150514,150513,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150513,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-19.583483
150513,150515,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150515,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,32.483353
150516,150517,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150517,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.549582
150519,150520,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150520,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-31.32399
150519,150520,11,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150520,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.739822
150522,150521,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150521,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-5.525996
150522,150521,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150521,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-5.525996
150521,150523,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150523,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.258952
150521,150524,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150524,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.434319
150521,150525,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150525,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.910251
150527,150526,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150526,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,22.577902
150526,150528,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150528,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-3.403656
150530,150529,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150529,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-49.87492
150529,150531,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150531,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,8.162025
150533,150532,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150532,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-29.877337
150532,150534,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150534,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.343661
150535,150536,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150536,NO ,YES,NO ,NO ,Delta - Gwye,1,1,69,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150537,150538,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150538,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
150540,150539,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150539,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.534473
150540,150539,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150539,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.534473
150539,150541,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150541,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.783935
150539,150542,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150542,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.398439
150539,150544,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150544,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.316067
150539,150546,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150546,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.445747
150539,150547,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150547,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.517421
150540,150543,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150543,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.387856
150540,150545,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150545,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.485271
150548,150549,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150549,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-17.643206
150551,150550,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150550,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.701753
150550,150552,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150552,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.414674
150553,150554,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,150554,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,10.299298
160081,160080,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,160080,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,12.451748
160093,160092,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,160092,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,62.077404
160140,160139,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,160139,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,10.816117
160140,160139,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,160139,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,10.816117
160188,160189,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,160189,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.167099
160188,160190,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,160190,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.287603
